"Application Date","Record Number","Record Type","Address","Status","Project Name","Description","Expiration Date","Kiva Hist T #",
"02/13/2006","BPDK2006030977","Residential Pool Deck","9405 SE VENUS ST, HOBE SOUND FL 33455-5423","DONE",,"PAVER DECK POOL MASTER 2006020426",,"T81834",
"01/26/2006","BPDK2007100313","Residential Pool Deck","1225 SE ST LUCIE BLVD, STUART FL 34996-1330","DONE",,"Pool deck. ""Pavers"" Traviling with Permit # T81155.",,"T81156",
"01/26/2006","BPDK2007100312","Residential Pool Deck","4681 SE WATERFORD DR, STUART FL 34997-5699","DONE",,"Pool deck ""pavers"". Traveling with permit # T81150",,"T81152",
"01/20/2006","BPDK2006020254","Residential Pool Deck","1179 SW DYER POINT RD, PALM CITY FL 34990-4201","CNCL",,"Pool deck-pavers.",,"T80897",
"12/22/2005","BPDK2006060032","Residential Pool Deck","8568 SE MERRITT WAY, JUPITER FL 33458-1006","DONE",,"PAVER DECK",,"T80000",
"12/20/2005","BPDK2005120749","Residential Pool Deck","11866 SE FREEPORT CT, HOBE SOUND FL 33455-7914","DONE",,"1"" REMODEL BRICK PAVERS, POOL DECK PATIO",,"T79881",
"12/19/2005","BPDK2005120722","Residential Pool Deck","2734 SW NEWBERRY CT, PALM CITY FL 34990-3209","DONE",,"PERMIT RENEWED 6-15-16 (6 MONTHS) paver deck",,"T79849",
"12/15/2005","BPDK2006070839","Residential Pool Deck","5618 SW ORCHID BAY DR, PALM CITY FL 34990-8523","DONE",,"PAVER DECK",,"T79721",
"12/13/2005","BPDKT79580","Residential Pool Deck","1014 NE SAVANNA OAKS WAY, FL","CNCL",,"POOL DECK ONLY -- POOL # T78464",,"T79580",
"12/13/2005","BPDKT79578","Residential Pool Deck","1028 NE SAVANNA OAKS WAY, FL","CNCL",,"POOL DECK -   POOL PERMIT #T78461",,"T79578",
"12/07/2005","BPDK2005120240","Residential Pool Deck","1580 SW PROSPERITY WAY, PALM CITY FL 34990-2430","Closed-CH 2019-45",,"BRICK PAVER",,"T79425",
"12/07/2005","BPDK2005120239","Residential Pool Deck","1570 SW PROSPERITY WAY, PALM CITY FL 34990-2430","Closed-CH 2019-45",,"PAVER POOL DECK",,"T79424",
"12/06/2005","BPDK2005120179","Residential Pool Deck","3271 SE COURT DR, STUART FL 34997-6009","DONE",,"PERMIT RENEWED ON 05-08-12.  PAVERS AROUND POOL",,"T79370",
"12/06/2005","BPDK2006030229","Residential Pool Deck","5394 SW CORAL TREE LN, PALM CITY FL 34990-8508","Closed-CH 2019-45",,"PAVER DECKING AROUND POOL",,"T79361",
"11/23/2005","BPDK2006031145","Residential Pool Deck","1184 NW SPRUCE RIDGE DR, STUART FL 34994-9516","DONE",,"MASTER PERMIT - T79029   -",,"T79031",
"11/15/2005","BPDK2007100119","Residential Pool Deck","3027 SE DUNE DR, STUART FL 34996","DONE","AFTER-THE-FACT","Pool deck.  Master File 2005021927.  Plans with Single Family Permit",,"T78646",
"11/07/2005","BPDK2006050980","Residential Pool Deck","19069 SE WINDWARD ISLAND LN, JUPITER FL 33458-1110","DONE",,"POOL DECK",,"T78412",
"11/07/2005","BPDK2006050981","Residential Pool Deck","19081 SE REACH ISLAND LN, JUPITER FL 33458-1113","Closed-CH 2019-45",,"POOL DECK",,"T78410",
"11/01/2005","BPDK2005110013","Residential Pool Deck","8848 SE MARINA BAY DR, HOBE SOUND FL 33455-2952","Closed-CH 2019-45",,"BRICK PAVER PATHWAYS & POOL DECK.",,"T78271",
"10/20/2005","BPDK2005110374","Residential Pool Deck","5685 SE AULT AVE, STUART FL 34997-6421","Closed-CH 2019-45",,"concrete deck",,"T78076",
"10/20/2005","BPDKT78061","Residential Pool Deck","8065 SW YACHTSMANS DR, STUART FL 34997-4832","CNCL",,"POOL WITH SAND SET PAVER DECK",,"T78061",
"10/13/2005","BPDKT77893","Residential Pool Deck","4163 SW GLENEAGLE CIR, PALM CITY FL 34990-4461","CNCL",,"ADD 3 X 13 1/2  CONCRETE SLAB TO EXISTING POOL DECK.",,"T77893",
"10/07/2005","BPDK2005110414","Residential Pool Deck","3411 SE FAIRWAY WEST, STUART FL 34997-6031","Closed-CH 2019-45",,"EXTEND POOL DECK",,"T77751",
"09/30/2005","BPDK2005100618","Residential Pool Deck","8270 SE CAMELLIA DR, HOBE SOUND FL 33455-7463","Closed-CH 2019-45",,"deck adding on to existing deck",,"T77476",
"09/15/2005","BPDK2005120644","Residential Pool Deck","4810 SW LONG BAY DR, PALM CITY FL 34990-8808","Closed-CH 2019-45",,"pool with brick paver deck for BSPW T76230 permit",,"T76818",
"09/08/2005","BPDK2005120258","Residential Pool Deck","6915 SE LAKEVIEW TER, STUART FL 34996-1920","Closed-CH 2019-45",,"POOL DECK ASSOCIATED WITH DRAINAGE",,"T76538",
"09/02/2005","BPDK2005090662","Residential Pool Deck","3743 SW POMPANO DR, PALM CITY FL 34990-3819","Closed-CH 2019-45",,"REMOVE OLD DECK AND REPLACE WITH NEW",,"T76376",
"09/01/2005","BPDK2005090805","Residential Pool Deck","5655 SW EVANS DR, STUART FL 34997-6350","Closed-CH 2019-45",,"POOL DECK EXTENTION",,"T76363",
"08/22/2005","BPDK2005090530","Residential Pool Deck","8447 SE MERRITT WAY, JUPITER FL 33458-1003","Closed-CH 2019-45",,"ADDITION TO POOL DECK",,"T75998",
"08/10/2005","BPDK2005090273","Residential Pool Deck","3622 SW BIMINI CIR N, PALM CITY FL 34990-1304","DONE",,"REMOVE & REPLACE DECK",,"T75550",
"08/09/2005","BPDK2005080416","Residential Pool Deck","1 SE SPLITRAIL CIR, TEQUESTA FL 33469-1509","DONE",,"INSTALL THIN PAVERS OVER EXISTING CONCRETE DECK",,"T75532",
"06/20/2005","BPDK2005060864","Residential Pool Deck","4204 SE HONEY HILL LN, STUART FL 34997-5451","DONE",,"REPLACE OLD POOL DECK AND ADD FOOTER",,"T73400",
"06/15/2005","BPDK2005060977","Residential Pool Deck","11 SE SPLITRAIL CIR, TEQUESTA FL 33469-1514","Closed-CH 2019-45",,,,"T73221",
"05/23/2005","BPDKT72188","Residential Pool Deck","3541 SE DOUBLETON DR, STUART FL 34997-5627","CNCL",,"add 4' extension to existing pool deck",,"T72188",
"05/20/2005","BPDK2005051218","Residential Pool Deck","7000 SW GATOR TRL, PALM CITY FL 34990-5566","DONE",,"POOL DECK",,"T72124",
"05/20/2005","BPDK2005051220","Residential Pool Deck","1904 NW PINE TREE LN, STUART FL 34994-8832","DONE",,"POOL DECK",,"T72123",
"04/29/2005","BPDKT70882","Residential Pool Deck",,"Closed-Cancelled",,,,"T70882",
"04/27/2005","BPDK2005050857","Residential Pool Deck","4219 SE WHITICAR WAY, STUART FL 34997","Closed-CH 2019-45",,"CUSTOM POOL DECK -",,"T70767",
"04/20/2005","BPDK2005120586","Residential Pool Deck","671 NW SUNSET DR, STUART FL 34994-7612","Closed-CH 2019-45",,"DECK AROUND POOL",,"T70341",
"04/20/2005","BPDK2005050123","Residential Pool Deck","941 SE MARTIN COVE PL, STUART FL 34997-7598","DONE",,"PERMIT RENEWED 12-14-16 (6 MONTHS) POOL DECK - CONCRETE",,"T70278",
"04/13/2005","BPDK2005040837","Residential Pool Deck","2949 SW NEWBERRY CT, PALM CITY FL 34990-3209","Closed-CH 2019-45",,"DECK AROUND POOL (PAVER TILES)",,"T69860",
"04/11/2005","BPDKT69564","Residential Pool Deck",,"Closed-Cancelled",,,,"T69564",
"04/08/2005","BPDK2005041072","Residential Pool Deck","1379 NE 29TH TER, JENSEN BEACH FL 34957-4883","DONE","RENEWED-03/13/06","PERMIT RENEWED MARCH 10, 2006 RJEN REPLACE CONCRETE POOL DECK ON EXISTING POOL, KOOL DECK FINSISH",,"T69523",
"03/23/2005","BPDK2005040292","Residential Pool Deck","2308 NE GINGER TER, JENSEN BEACH FL 34957-6728","CNCL",,"POOL DECK EXTENSION WITH FOOTERS",,"T68430",
"02/09/2005","BPDK2005031639","Residential Pool Deck","2400 SW SAN ANTONIO DR, PALM CITY FL 34990","Closed-CH 2019-45",,"MASTER T65163",,"T65401",
"01/25/2005","BPDKT64321","Residential Pool Deck","19160 SE REACH ISLAND LN, JUPITER FL 33458-1125","VOID",,"**MASTER T64319 (DRAWINGS ON HOUSE PLANS)***",,"T64321",
"01/06/2005","BPDK2005030089","Residential Pool Deck","4642 SW LONG BAY DR, PALM CITY FL 34990-8807","DONE",,"PAVER UNIT POOL DECK WITH FOOTERS (EXTENSION)",,"T62965",
"12/21/2004","BPDK2005011220","Residential Pool Deck","5143 SE SWEETBRIER TER, HOBE SOUND FL 33455-7808","DONE",,"ENLARGE POOL DECK",,"T62076",
"11/10/2004","BPDK2004110586","Residential Pool Deck","1681 NE 24TH TER, JENSEN BEACH FL 34957-7311","DONE",,"PERMIT RENEWED 4-28-17 (30 DAYS) Hurricane Jeanne: Replace pool deck",,"T59711",
"10/19/2004","BPDK2004110199","Residential Pool Deck","2354 SW GOLDEN BEAR WAY, PALM CITY FL 34990-8803","DONE",,"PAVER DECK",,"T58523",
"10/13/2004","BPDKT58310","Residential Pool Deck","671 NW SUNSET DR, STUART FL 34994-7612","CNCL",,"POOL DECK ONLY.  MASTER POOL PERMIT: T57356",,"T58310",
"09/16/2004","BPDK2004100946","Residential Pool Deck","4370 SW CHEROKEE ST, PALM CITY FL 34990-5057","DONE",,"POOL TRACKING #57294",,"T57658",
"09/14/2004","BPDK2004090444","Residential Pool Deck","1541 SW JASMINE TRCE, PALM CITY FL 34990-8516","DONE",,"PAVER DECK ONLY",,"T57620",
"08/30/2004","BPDK2004090402","Residential Pool Deck","2010 SW ASHTON WAY, PALM CITY FL 34990-3209","EXP",,"PAVER DECK",,"T57365",
"08/23/2004","BPDK2004111120","Residential Pool Deck","3058 SW NEWBERRY CT, PALM CITY FL 34990-3209","EXP",,,,"T57183",
"08/05/2004","BPDK2004080291","Residential Pool Deck","814 SW PALM COVE DR, PALM CITY FL 34990","EXP",,"PAVER POOL DECK",,"T56857",
"08/05/2004","BPDK2004080290","Residential Pool Deck","850 SW PALM COVE DR, PALM CITY FL 34990","EXP",,"PAVER POOL DECK",,"T56856",
"08/05/2004","BPDK2004080289","Residential Pool Deck","886 SW PALM COVE DR, PALM CITY FL 34990","EXP",,"PAVER POOL DECK",,"T56855",
"07/30/2004","BPDKT56757","Residential Pool Deck","1703 SW BOATSWAIN PL, PALM CITY FL 34990-4209","CNCL",,"POOL DECK WILL CONSIST OF INSTALLING MARBLE PAVERS AROUND POOL; NOT AN ACTUAL DECK STRUCTURE",,"T56757",
"07/29/2004","BPDK2004080056","Residential Pool Deck","778 SW PALM COVE DR, PALM CITY FL 34990","DONE",,"PERMIT RENEWED 05-12-2017 (30 DAYS) POOL PAVER DECK ONLY",,"T56730",
"07/27/2004","BPDKT56664","Residential Pool Deck","202 SW PALM COVE DR, PALM CITY FL 34990","Closed-Cancelled",,"BRICK PAVER DECK / POOL DECK",,"T56664",
"07/13/2004","BPDK2004070419","Residential Pool Deck","826 SW PALM COVE DR, PALM CITY FL 34990","Closed-CH 2019-45",,"PAVER DECK",,"T56277",
"07/13/2004","BPDK2004070418","Residential Pool Deck","706 SW PALM COVE DR, PALM CITY FL 34990","DONE",,"PERMIT RENEWED ON 10-15-13.  PAVER DECK",,"T56276",
"07/13/2004","BPDK2004070417","Residential Pool Deck","982 SW PALM COVE DR, PALM CITY FL 34990","Closed-Certificate Issued",,"PAVER DECK",,"T56275",
"07/13/2004","BPDK2004070425","Residential Pool Deck","742 SW PALM COVE DR, PALM CITY FL 34990","Closed-CH 2019-45",,"PAVER DECK",,"T56274",
"07/13/2004","BPDK2004070596","Residential Pool Deck","862 SW PALM COVE DR, PALM CITY FL 34990","Closed-CH 2019-45",,"DECK WITH PAVERS",,"T56273",
"07/09/2004","BPDK2004070453","Residential Pool Deck","8517 SE MERRITT WAY, JUPITER FL 33458-1005","DONE",,"REPLACE EXISITNGDECK AND ADD A ROCK WATERFALL",,"T56197",
"07/08/2004","BPDK2004080127","Residential Pool Deck","282 SW HATTERAS CT, PALM CITY FL 34990-4324","Closed-CH 2019-45",,,,"T56173",
"07/08/2004","BPDK2004070426","Residential Pool Deck","33 SW PALM COVE DR, PALM CITY FL 34990-4318","DONE",,"PERMIT RENEWED 3-20-17 (30 DAYS) DECK WITH PAVERS",,"T56165",
"06/11/2004","BPDK2004060331","Residential Pool Deck","10879 SE PINE GROVE ST, TEQUESTA FL 33469-8100","DONE",,"POOL DECK",,"T55648",
"06/03/2004","BPDK2004060073","Residential Pool Deck","2305 SW GOLDEN BEAR WAY, PALM CITY FL 34990-8804","EXP",,"PAVER DECK",,,
"06/01/2004","BPDK2004060006","Residential Pool Deck","13069 SE GREEN TURTLE WAY, TEQUESTA FL 33469-1574","DONE",,"ADD DECK TO EXISTING POOL AREA",,,
"05/20/2004","BPDK2004060413","Residential Pool Deck","772 SW PEBBLE LN, PALM CITY FL 34990","Closed-CH 2019-45",,"DECK WITH PAVERS - Pool Permit #T55268",,"T55272",
"05/12/2004","BPDKT55079","Residential Pool Deck","94 SW PALM COVE DR, PALM CITY FL 34990","COND",,"BRICK PAVER POOL DECK",,"T55079",
"05/11/2004","BPDK2004050620","Residential Pool Deck","922 SW PALM COVE DR, PALM CITY FL 34990","Closed-CH 2019-45",,"PAVER DECK",,"T55057",
"04/28/2004","BPDK2004080701","Residential Pool Deck","7043 SE HARBOR CIR, STUART FL 34996-1923","DONE",,"POOL DECK",,"T54775",
"04/27/2004","BPDK2004050122","Residential Pool Deck","771 SW PEBBLE LN, PALM CITY FL 34990","DONE",,"POOL DECK ONLY",,"T54731",
"04/21/2004","BPDKT54633","Residential Pool Deck","142 SW PALM COVE DR, PALM CITY FL 34990-4322","Closed-Cancelled",,"PAVER DECK",,"T54633",
"04/15/2004","BPDK2004040425","Residential Pool Deck","6968 SE HARBOR CIR, STUART FL 34996-1915","Closed-CH 2019-45",,,,,
"04/01/2004","BPDK2004040582","Residential Pool Deck","3509 NW ROYAL OAK DR, JENSEN BEACH FL 34957-3402","DONE",,"BRICK POOL DECK WITH FOOTERS",,"T54263",
"03/18/2004","BPDKT53980","Residential Pool Deck",,"CNCL",,"INSTALL BRICK PAVER POOL DECK",,"T53980",
"03/17/2004","BPDK2004040296","Residential Pool Deck","782 SW KEATS AVE, PALM CITY FL 34990-1321","DONE",,"Deck Only.    BSPW T53629",,"T53953",
"03/16/2004","BPDK2005011334","Residential Pool Deck","4089 SE OLD ST LUCIE BLVD, STUART FL 34996-5122","EXP",,,,"T53922",
"03/15/2004","BPDK2004040365","Residential Pool Deck","3597 SE LONG POND TER, JUPITER FL 33478-1802","DONE",,"PERMIT RENEWED ON 3-9-2012.  POOL DECK  (NOTE:  POOL TRACKING #T53630)",,"T53859",
"03/15/2004","BPDK2004040217","Residential Pool Deck","19142 SE OLD TRAIL DR, JUPITER FL 33478","EXP",,"POOL DECK ONLY  (POOL T53780)",,"T53857",
"03/12/2004","BPDK2004030362","Residential Pool Deck","3801 NE SUGARHILL AVE, JENSEN BEACH FL 34957-3731","Closed-CH 2019-45",,"POOL DECK",,"T53827",
"03/08/2004","BPDK2004030177","Residential Pool Deck","1419 SW ALBATROSS WAY, PALM CITY FL 34990-1703","DONE",,"pavers on top of concrete pool deck",,,
"03/05/2004","BPDKT53692","Residential Pool Deck","154 SW PALM COVE DR, PALM CITY FL 34990-4322","CNCL",,"install brick paver pool deck (Pool #T53567)",,"T53692",
"02/17/2004","BPDK2004020638","Residential Pool Deck","946 SW PALM COVE DR, PALM CITY FL 34990","EXP",,,,"T53346",
"02/12/2004","BPDK2004020655","Residential Pool Deck","12002 SE TIFFANY WAY, TEQUESTA FL 33469-1752","EXP",,"POOL DECK WITH PAVERS -(NOTE DECK #2004020655)",,"T53267",
"02/06/2004","BPDK2004020349","Residential Pool Deck","18166 SE VILLAGE CIR, TEQUESTA FL 33469-1795","DONE",,"POOL DECK ATTACHED TO NEW SINGLE FAMILY RESIDENCE",,"T53167",
"01/28/2004","BPDK2004030060","Residential Pool Deck","5096 SE ORANGE ST, STUART FL 34997-2442","Closed-Certificate Issued",,"POOL DECK",,"T52990",
"01/06/2004","BPDK2004010304","Residential Pool Deck","18769 SE WINDWARD ISLAND LN, JUPITER FL 33458-1109","EXP",,"MASTER NUMBER 200340555",,"T52525",
"11/13/2003","BPDK2003120154","Residential Pool Deck","6983 SE HARBOR CIR, STUART FL 34996-4936","DONE",,"Master File BRMO T51258 plans included in remodel",,"T51256",
"10/30/2003","BPDK2003110383","Residential Pool Deck","10903 SW REDWING DR, STUART FL 34997-2719","Closed-CH 2019-45",,"POOL DECK AND RETAINING WALL/FOOTER",,"T51015",
"10/27/2003","BPDK2003100771","Residential Pool Deck","2089 NW PINE TREE WAY, STUART FL 34994-8829","DONE",,"P/U & RE-INSTALL POOL DECK PAVER AS NECESSARY TO MAKE LEVEL",,"T50907",
"10/23/2003","BPDK2003110246","Residential Pool Deck","4046 SW 42ND AVE, PALM CITY FL 34990-5617","VOID",,"NOTE:  POOL PERMIT # 2003060145 CANCEL PER LETTER",,"T50872",
"10/17/2003","BPDK2003110135","Residential Pool Deck","4480 SE BAYSHORE TER, STUART FL 34997-6902","DONE",,,,"T50722",
"09/23/2003","BPDK2003090670","Residential Pool Deck","3042 SE DOUBLETON DR, STUART FL 34997-5607","DONE",,"PAVER POOL DECK",,"T50135",
"09/18/2003","BPDK2003120143","Residential Pool Deck","613 SE ASHLEY OAKS WAY, STUART FL 34997-2812","DONE",,"PERMIT RENEWED ON 09-17-13.  EXTEND EXISTING POOL DECK.",,"T50023",
"09/12/2003","BPDK2003090437","Residential Pool Deck","6560 SW GATOR TRL, PALM CITY FL 34990-5505","Closed-Certificate Issued",,"PERMIT RENEWED 7/11/18 (30DAYS)  additional patio deck",,"T41004",
"09/08/2003","BPDK2003090146","Residential Pool Deck","2101 SW RACQUET CLUB DR, PALM CITY FL 34990-2303","DONE",,"tear out old deck, install new concrete deck",,"T40933",
"08/29/2003","BPDK2003090117","Residential Pool Deck","8319 SE RIVERS EDGE ST, JUPITER FL 33458-1030","DONE",,,,"T40840",
"08/13/2003","BPDK2003080595","Residential Pool Deck","18974 SE JUPITER RIVER DR, JUPITER FL 33458-1026","Closed-CH 2019-45",,"construct pool patio",,"T40614",
"08/06/2003","BPDKT40481","Residential Pool Deck","722 NW SUNSET DR, STUART FL 34994-7613","CNCL",,"concrete deck replacement",,"T40481",
"08/05/2003","BPDK2003080125","Residential Pool Deck","8691 SE SOMERSET ISLAND WAY, JUPITER FL 33458-1112","DONE",,"BRICK PAVER DECK",,"T40473",
"07/30/2003","BPDK2003070762","Residential Pool Deck","8823 SE OAK GROVE TER, HOBE SOUND FL 33455-3016","EXP",,"paver deck",,,
"07/29/2003","BPDK2003070738","Residential Pool Deck","1540 NE DIXIE HWY, JENSEN BEACH FL 34957-6348","EXP",,"POOL DECK.  MASTER PLAN UNDER BRW 2003070736",,,
"07/15/2003","BPDK2003070375","Residential Pool Deck","2128 SE BAY HARBOUR CT, STUART FL 34996-5156","DONE",,,,,
"07/15/2003","BPDKT40094","Residential Pool Deck","1564 SW THELMA ST, PALM CITY FL 34990-3359","CNCL",,"remove and replace concrete pool deck, replace vinyl liner",,"T40094",
"06/24/2003","BPDK2003060718","Residential Pool Deck","1654 SE ST LUCIE BLVD, STUART FL 34996-4205","EXP",,,,"T39781",
"06/23/2003","BPDK2003060612","Residential Pool Deck","8297 SE COCONUT ST, HOBE SOUND FL 33455-2942","DONE",,"conrete pool deck",,,
"06/05/2003","BPDK2003060221","Residential Pool Deck","10448 SW WHOOPING CRANE WAY, PALM CITY FL 34990-7805","DONE",,,,"T39507",
"06/05/2003","BPDK2003060222","Residential Pool Deck","10424 SW WHOOPING CRANE WAY, PALM CITY FL 34990-7805","DONE",,"PERMIT RENEWED 7-8-2016 (6 MONTHS)",,"T39506",
"06/04/2003","BPDK2003060126","Residential Pool Deck","1536 SE COLONY WAY, JUPITER FL 33478-8305","EXP",,"POOL DECK TOPPED WITH CONCRETE",,"T39475",
"05/22/2003","BPDK2003050722","Residential Pool Deck","2758 SW BEAUMONT AVE, PALM CITY FL 34990-5409","DONE",,,,"T39279",
"05/12/2003","BPDK2003050266","Residential Pool Deck","4277 SE RAINBOWS END, STUART FL 34997-2499","DONE",,,,,
"05/08/2003","BPDKT39035","Residential Pool Deck","7878 SE OSPREY ST, HOBE SOUND FL 33455-3954","EXP",,"POOL W/O DECK.  POOL PERMIT NUMBER 40988",,"T39035",
"04/18/2003","BPDK2003090024","Residential Pool Deck","8037 SW YACHTSMANS DR, STUART FL 34997-4832","DONE",,"MASTER FILE TRACKING NUMBER 40728 (POOL)",,"T38682",
"04/14/2003","BPDK2003040449","Residential Pool Deck","4461 SW RIVERS END WAY, PALM CITY FL 34990-7614","DONE",,"PERMIT RENEWED ON 09-06-13.  POOL TRACKING 40279",,"T38585",
"04/02/2003","BPDK2003090426","Residential Pool Deck","8461 SE BRISTOL WAY, JUPITER FL 33458-1015","DONE",,"PAVER DECK  FOR POOL TRACKING # 40371",,"T38417",
"03/28/2003","BPDK2003030692","Residential Pool Deck","502 SW PINE TREE LN, PALM CITY FL 34990-1422","DONE",,"replace crack in pool deck, pouring slab and footer",,,
"03/19/2003","BPDK2003030499","Residential Pool Deck","2353 NW BRITT TER, STUART FL 34994-9138","DONE",,"PERMIT RENEWED 5-26-16 (60 DAY RENEWAL) paver deck",,"T38217",
"03/13/2003","BPDK2003030282","Residential Pool Deck","9242 SE DUNCAN ST, HOBE SOUND FL 33455-6908","EXP",,,,,
"02/11/2003","BPDK2003040319","Residential Pool Deck","2004 SW CAPRI ST, PALM CITY FL 34990-2170","DONE",,"DEMO EXISTING POOL DECK INSTALL NEW DECK (NOTE REMODEL PERMIT 200120015)",,"T37650",
"01/29/2003","BPDK2003010671","Residential Pool Deck","4751 SW THISTLE TER, PALM CITY FL 34990-3946","DONE",,"Paver Deck",,"T37484",
"12/03/2002","BPDK2002120204","Residential Pool Deck","2835 SE ST LUCIE BLVD, STUART FL 34997-5419","RENW",,"extend pool deck and add steps to dock",,"T36799",
"10/18/2002","BPDK2002100448","Residential Pool Deck","2845 SE DUNE DR, STUART FL 34996-1955","DONE",,,,,
"08/21/2002","BPDK2002090403","Residential Pool Deck","19161 SE REACH ISLAND LN, JUPITER FL 33458-1115","Closed-CH 2019-45",,"concrete pool deck",,"T35321",
"08/07/2002","BPDK2002090016","Residential Pool Deck","18300 SE LOXAHATCHEE RIVER RD, JUPITER FL 33458-1027","DONE",,,,"T35176",
"04/17/2002","BPDK2002040607","Residential Pool Deck","2799 SW BEAR PAW TRL, PALM CITY FL 34990-7938","DONE",,"Paver pool deck with concrete footers",,,
"03/19/2002","BPDK2002040610","Residential Pool Deck","681 SW WOODSIDE CT, PALM CITY FL 34990-4337","DONE",,"paver pool deck only",,,
"11/20/2001","BPDK2001110389","Residential Pool Deck","7029 SE HARBOR CIR, STUART FL 34996-1923","Closed-CH 2019-45",,"Concrete pool patio work",,,
"11/06/2001","BPDK2001110178","Residential Pool Deck","4000 NW GOLDENROD RD, JENSEN BEACH FL 34957-3628","DONE",,,,,
"10/25/2001","BPDK2001100535","Residential Pool Deck","19160 SE REACH ISLAND LN, JUPITER FL 33458-1125","Closed-CH 2019-45",,,,,
"10/16/2001","BPDK2001100325","Residential Pool Deck","17885 SE FEDERAL HWY, TEQUESTA FL 33469-1747","DONE",,,,,
"09/26/2001","BPDK2001090517","Residential Pool Deck","1169 SW DYER POINT RD, PALM CITY FL 34990-4201","DONE",,"add new section of pool deck patio",,,
"09/25/2001","BPDK2001110102","Residential Pool Deck","19040 SE REACH ISLAND LN, JUPITER FL 33458-1124","Closed-CH 2019-45",,,,,
"09/25/2001","BPDK2001100012","Residential Pool Deck","8621 SE SOMERSET ISLAND WAY, JUPITER FL 33458-1112","Closed-CH 2019-45",,"PERMIT RENEWED 07-03-17 (30 DAYS)",,,
"09/25/2001","BPDK2001100011","Residential Pool Deck","8631 SE SOMERSET ISLAND WAY, JUPITER FL 33458-1112","Closed-CH 2019-45",,,,,
"09/21/2001","BPDK2001090584","Residential Pool Deck","18970 SE COUNTY LINE RD, TEQUESTA FL 33469-8104","Closed-CH 2019-45",,,,,
"09/07/2001","BPDK2001090147","Residential Pool Deck","66 SW BUTTONBUSH CT, PALM CITY FL 34990-7619","DONE",,,,,
"08/31/2001","BPDK2001080631","Residential Pool Deck","5454 SE INLET PL, STUART FL 34997-2535","DONE",,"permit renewed 04-16-02",,,
"08/24/2001","BPDK2001080589","Residential Pool Deck","5355 SE ACADIA TER, HOBE SOUND FL 33455-7890","DONE",,,,,
"07/24/2001","BPDK2001070545","Residential Pool Deck","3120 NE HICKORY RIDGE DR, JENSEN BEACH FL 34957-4893","DONE",,,,,
"06/29/2001","BPDKT29532","Residential Pool Deck",,"Closed-CH 2019-45",,,,,
"06/22/2001","BPDK2001060551","Residential Pool Deck","18960 SE REACH ISLAND LN, JUPITER FL 33458-1114","DONE",,"PERMIT RENEWED ON 10-28-02",,,
"06/22/2001","BPDK2001060552","Residential Pool Deck","19020 SE REACH ISLAND LN, JUPITER FL 33458-1114","Closed-Certificate Issued",,"PERMIT RENEWED 9-7-18 (30 DAYS)",,,
"06/04/2001","BPDK2001060072","Residential Pool Deck","126 SE TURTLE CREEK DR, TEQUESTA FL 33469-1547","DONE",,,,,
"06/01/2001","BPDK2001070009","Residential Pool Deck","3 SE TURTLE CREEK DR, TEQUESTA FL 33469-1593","DONE",,,,,
"06/01/2001","BPDK2001060108","Residential Pool Deck","12009 SE INTRACOASTAL TER, TEQUESTA FL 33469-1718","DONE",,,,,
"05/09/2001","BPDK2001050168","Residential Pool Deck","12008 SE INTRACOASTAL TER, TEQUESTA FL 33469-1716","DONE",,"paver deck/permit renewed 08/28/02",,,
"04/26/2001","BPDK2001050348","Residential Pool Deck","1901 SE TALBOT PL, STUART FL 34997-5692","DONE",,"PERMIT RENEWED ON 09-04-02",,,
"04/03/2001","BPDK2001040193","Residential Pool Deck","18310 SE RIDGEVIEW CT, TEQUESTA FL 33469-8120","Closed-Certificate Issued",,"PERMIT RENEWED BY SCOTT 3-1-18  (30 DAYS)",,,
"03/22/2001","BPDK2001030402","Residential Pool Deck","1806 NE RIVER CT, JENSEN BEACH FL 34957-6422","DONE",,,,,
"02/19/2001","BPDK2001030524","Residential Pool Deck","10805 SE DECK CT, HOBE SOUND FL 33455-3235","EXP",,,,,
"02/08/2001","BPDK2001020249","Residential Pool Deck","2034 SW BRADFORD PL, PALM CITY FL 34990-5747","DONE",,,,,
"01/22/2001","BPDK2001010366","Residential Pool Deck","2061 SW RACQUET CLUB DR, PALM CITY FL 34990-2301","DONE",,,,,
"01/12/2001","BPDK2007110222","Residential Pool Deck","7023 SE HARBOR CIR, STUART FL 34996-1923","DONE","2001010335-RENEWED 11/14/07",,,,
"11/28/2000","BPDK2000110524","Residential Pool Deck","8871 SE COMPASS ISLAND WAY, JUPITER FL 33458-1106","DONE",,,,,
"11/20/2000","BPDK2000110465","Residential Pool Deck","9772 SW SANTA MONICA DR, PALM CITY FL 34990-5909","DONE",,,,,
"11/16/2000","BPDK2007110221","Residential Pool Deck","9783 SE SANDPINE LN, HOBE SOUND FL 33455-4806","DONE","2000120415-RENEWED 11/14/07","pavier deck for pool area",,,
"11/13/2000","BPDK2000110288","Residential Pool Deck","18499 SE SEA OAKS LN, TEQUESTA FL 33469-1409","DONE",,,,,
"11/01/2000","BPDK2000110063","Residential Pool Deck","1320 SW DYER POINT RD, PALM CITY FL 34990-4222","DONE",,,,,
"10/05/2000","BPDKT25774","Residential Pool Deck",,"Closed-CH 2019-45",,,,,
