"Application Date","Record Number","Record Type","Address","Status","Project Name","Description","Expiration Date","Kiva Hist T #",
"08/16/2005","BSWP2005090250","Residential Swimming Pool No Deck","11598 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,"SWIMMING POOL ONLY",,"T75781",
"08/15/2005","BSWP2005090249","Residential Swimming Pool No Deck","11592 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,"SWIMMING POOL ONLY",,"T75763",
"08/10/2005","BSWP2005090613","Residential Swimming Pool No Deck","8454 SE WOODCREST PL, HOBE SOUND FL 33455-4110","DONE",,"SWIMMING POOL ONLY. Deck permit 2005090568",,"T75574",
"08/10/2005","BSWP2005080921","Residential Swimming Pool No Deck","3006 SE DUNE DR, STUART FL 34996-4939","DONE",,"Paver deck",,"T75569",
"08/09/2005","BSWP2005081151","Residential Swimming Pool No Deck","8065 SW YACHTSMANS DR, STUART FL 34997-4832","DONE",,"WITH SPA",,"T75535",
"08/03/2005","BSWP2005080576","Residential Swimming Pool No Deck","3027 SE DUNE DR, STUART FL 34996","EXP",,"WITH SPA",,"T75250",
"07/28/2005","BSWP2005080471","Residential Swimming Pool No Deck","3733 SE FAIRWAY EAST, STUART FL 34997-6117","CNCL",,"Pool Only",,"T74985",
"07/25/2005","BSWP2005100053","Residential Swimming Pool No Deck","10423 SW FIDDLERS WAY, PALM CITY FL 34990-7813","EXP",,,,"T74820",
"07/22/2005","BSWP2005080028","Residential Swimming Pool No Deck","6915 SE LAKEVIEW TER, STUART FL 34996-1920","DONE","-RENEWED 05/17/07","Swimming Pool -No Deck.",,"T74748",
"07/22/2005","BSWP2005080694","Residential Swimming Pool No Deck","1966 SW 96TH ST, STUART FL 34997-2621","EXP",,"Fiberglass Swimming Pool Only.",,"T74714",
"07/19/2005","BSWP2005080192","Residential Swimming Pool No Deck","12503 SE OLD CYPRESS DR, HOBE SOUND FL 33455","DONE",,"Pool with spa commercial job",,"T74571",
"07/14/2005","BSWP2005080220","Residential Swimming Pool No Deck","19175 SE DANIEL LN, TEQUESTA FL 33469-1616","EXP",,"swimming pool and spa only",,"T74368",
"07/12/2005","BSWP2005070676","Residential Swimming Pool No Deck","9607 SE SANDPINE LN, HOBE SOUND FL 33455-6358","DONE",,"Pool Only",,"T74231",
"07/01/2005","BSWP2005080616","Residential Swimming Pool No Deck","2652 SW BUENA VISTA DR, PALM CITY FL 34990-5449","DONE",,,,"T73931",
"06/28/2005","BSWP2005070156","Residential Swimming Pool No Deck","3889 SE QUANSET TER, FL","DONE",,,,"T73756",
"06/16/2005","BSWP2005081133","Residential Swimming Pool No Deck","5291 SE MOSELEY DR, STUART 34997","COND",,"Commercial - Community Pool",,"T73269",
"06/15/2005","BSWP2005061160","Residential Swimming Pool No Deck","1880 NE VICTORIAN LN, JENSEN BEACH FL 34957-6683","DONE",,,,"T73194",
"06/02/2005","BSWP2005061191","Residential Swimming Pool No Deck","11627 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,,,"T72595",
"06/02/2005","BSWP2005061190","Residential Swimming Pool No Deck","11633 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,,,"T72594",
"06/02/2005","BSWP2005061335","Residential Swimming Pool No Deck","11634 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,,,"T72593",
"06/02/2005","BSWP2005061334","Residential Swimming Pool No Deck","11628 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,,,"T72591",
"05/31/2005","BSWP2005061100","Residential Swimming Pool No Deck","11609 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,,,"T72460",
"05/31/2005","BSWP2005061101","Residential Swimming Pool No Deck","11615 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,,,"T72458",
"05/31/2005","BSWP2005061102","Residential Swimming Pool No Deck","11621 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,,,"T72455",
"05/31/2005","BSWP2005061189","Residential Swimming Pool No Deck","11603 SE FLORIDA AVE, HOBE SOUND FL 33455","Closed-Certificate Issued",,,,"T72453",
"05/17/2005","BSWP2005060230","Residential Swimming Pool No Deck","5685 SE AULT AVE, STUART FL 34997-6421","Closed-CH 2019-45",,"GUNITE SWIMMING POOL",,"T71849",
"05/10/2005","BSWP2005051160","Residential Swimming Pool No Deck","6385 SE IRONWOOD CIR, STUART FL 34997-8748","EXP",,,,"T71487",
"05/03/2005","BSWP2005051079","Residential Swimming Pool No Deck","2805 SE DUNE DR, STUART FL 34996-1955","DONE",,"pool only",,"T71068",
"04/18/2005","BSWP2005041566","Residential Swimming Pool No Deck","8048 SE ASARO ST, HOBE SOUND FL 33455-6307","DONE","RENEWED-08/02/06","PERMIT RENEWED AUGUST 2, 2006 RJEN POOL",,"T70153",
"04/15/2005","BSWP2005050108","Residential Swimming Pool No Deck","4219 SE WHITICAR WAY, STUART FL 34997","DONE",,"DECK CONTR HAS A SEPERATE PERMIT",,"T70052",
"04/12/2005","BSWP2005041075","Residential Swimming Pool No Deck","10322 SE MARIGOLD CIR, HOBE SOUND FL 33455","DONE","RENEWED-10/11/06","PERMIT RENEWED OCTOBER 10, 2006 RJEN",,"T69672",
"04/12/2005","BSWP2005041281","Residential Swimming Pool No Deck","10302 SE MARIGOLD CIR, HOBE SOUND FL 33455","DONE","RENEWED-10/11/06",,,"T69671",
"04/11/2005","BSWP2005041012","Residential Swimming Pool No Deck","8072 SE ASARO ST, HOBE SOUND FL 33455-6307","DONE","RENEWED-08/02/06","PERMIT RENEWED AUGUST 2, 2006 RJEN POOL",,"T69667",
"04/05/2005","BSWP2005041016","Residential Swimming Pool No Deck","8064 SE ASARO ST, HOBE SOUND FL 33455-6307","DONE","RENEWED-08/02/06","PERMIT RENEWED AUGUST 2, 2006 RJEN",,"T69327",
"04/05/2005","BSWP2005041015","Residential Swimming Pool No Deck","8080 SE ASARO ST, HOBE SOUND FL 33455-6307","DONE","RENEWED-08/08/06","PERMIT RENEWED AUGUST 8, 2006 RJEN",,"T69326",
"04/05/2005","BSWP2005041014","Residential Swimming Pool No Deck","8024 SE ASARO ST, HOBE SOUND FL 33455-6307","DONE","RENEWED-08/08/06","PERMIT RENEWED AUGUST 8, 2006 RJEN",,"T69325",
"04/05/2005","BSWP2005041017","Residential Swimming Pool No Deck","8088 SE ASARO ST, HOBE SOUND FL 33455-6307","DONE","RENEWED-08/02/06","PERMIT RENEWED AUGUST 2, 2006 RJEN",,"T69324",
"04/05/2005","BSWP2005041076","Residential Swimming Pool No Deck","528 NE ALICE ST, JENSEN BEACH FL 34957-6012","DONE","2005041076-RENEWED 02/21/07","POOL WITH SPA  ( deck setback shown in kiva on this permit.)",,"T69321",
"03/29/2005","BSWP2005041013","Residential Swimming Pool No Deck","8008 SE ASARO ST, HOBE SOUND FL 33455-6307","DONE","RENEWED-08/02/06","PERMIT RENEWED AUGUST 2, 2006 RJEN",,"T68735",
"03/25/2005","BSWP2005041499","Residential Swimming Pool No Deck","11538 SE PLANDOME DR, HOBE SOUND FL 33455-7901","DONE",,,,"T68616",
"03/25/2005","BSWP2005040342","Residential Swimming Pool No Deck","2326 NW FORK RD, STUART FL 34994-9418","DONE",,"PAVER PATIO BY OTHERS",,"T68577",
"03/21/2005","BSWP2005040378","Residential Swimming Pool No Deck","10376 SW FIDDLERS WAY, PALM CITY FL 34990-7812","EXP",,,,"T68238",
"03/07/2005","BSWP2005031945","Residential Swimming Pool No Deck","2412 SE ST LUCIE BLVD, STUART FL 34996-5113","DONE",,"POOL WITH SPA",,"T67182",
"03/01/2005","BSWP2005030964","Residential Swimming Pool No Deck","7320 SE MEDALIST PL, HOBE SOUND FL 33455","DONE","RENEWED-09/29/06","PERMIT RENEWED SEPTEMBER 29, 2006 RJEN.  POOL WITH NO DECK",,"T66803",
"02/25/2005","BSWP2005030359","Residential Swimming Pool No Deck","8016 SE ASARO ST, HOBE SOUND FL 33455-6307","DONE","RENEWED-08/08/06","PERMIT RENEWED AUGUST 8, 2006 RJEN",,"T66636",
"02/25/2005","BSWP2005030358","Residential Swimming Pool No Deck","8040 SE ASARO ST, HOBE SOUND FL 33455-6307","DONE","RENEWED-08/02/06 -RENEWED 10/30/07","PERMIT RENEWED AUGUST 2, 2006 RJEN",,"T66635",
"02/25/2005","BSWP2005030357","Residential Swimming Pool No Deck","8056 SE ASARO ST, HOBE SOUND FL 33455-6307","DONE","RENEWED-08/02/06","PERMIT RENEWED AUGUST 2, 2006 RJEN",,"T66634",
"02/25/2005","BSWP2005030356","Residential Swimming Pool No Deck","8000 SE ASARO ST, HOBE SOUND FL 33455-6307","DONE","RENEWED-08/02/06","PERMIT RENEWED AUGUST 2, 2006 RJEN",,"T66633",
"02/24/2005","BSWP2005030658","Residential Swimming Pool No Deck","9440 SE POINT TER, TEQUESTA FL 33469-1324","DONE",,"POOL WITH CONCRETE BAND AROUND POOL",,"T66505",
"02/23/2005","BSWP2005030296","Residential Swimming Pool No Deck","3613 SE DOUBLETON DR, STUART FL 34997-5621","DONE",,"spa",,"T66379",
"02/14/2005","BSWP2005030977","Residential Swimming Pool No Deck","9236 SE KARIN ST, HOBE SOUND FL 33455-6914","EXP",,,,"T65747",
"02/10/2005","BSWP2005021809","Residential Swimming Pool No Deck","9145 SE MERCURY ST, HOBE SOUND FL 33455-5513","DONE",,"SWIMMING POOL/NO DECK",,"T65541",
"02/07/2005","BSWP2005020979","Residential Swimming Pool No Deck","2400 SW SAN ANTONIO DR, PALM CITY FL 34990","Closed Conditionally",,"POOL W/ SPA",,"T65163",
"02/01/2005","BSWP2005021245","Residential Swimming Pool No Deck","6084 SE ORANGE BLOSSOM TRL, HOBE SOUND FL 33455","COND","2005021245-RENEWED 03/06/07","POOL W/ SPA",,"T64820",
"01/21/2005","BSWP2005020889","Residential Swimming Pool No Deck","9968 SE COTTAGE LN, HOBE SOUND FL 33455-6355","DONE",,"POOL WITH SPA",,"T64149",
"01/21/2005","BSWP2005021172","Residential Swimming Pool No Deck","11640 SE FLORIDA AVE, HOBE SOUND FL 33455","COND",,,,"T64118",
"01/21/2005","BSWP2005021171","Residential Swimming Pool No Deck","11646 SE FLORIDA AVE, HOBE SOUND FL 33455","Closed-CH 2019-45",,,,"T64116",
"01/21/2005","BSWP2005021170","Residential Swimming Pool No Deck","11645 SE FLORIDA AVE, HOBE SOUND FL 33455","Closed Conditionally",,,,"T64115",
"01/21/2005","BSWP2005021169","Residential Swimming Pool No Deck","11639 SE FLORIDA AVE, HOBE SOUND FL 33455","Closed Conditionally",,"POOL ONLY",,"T64114",
"01/21/2005","BSWP2005012009","Residential Swimming Pool No Deck","9988 SE COTTAGE LN, HOBE SOUND FL 33455-6355","DONE",,"pool and spa",,"T64057",
"01/21/2005","BSWP2005012015","Residential Swimming Pool No Deck","7992 SE ASARO ST, HOBE SOUND FL 33455-6307","DONE","RENEWED-08/02/06","PERMIT RENEWED AUGUST 2, 2006 RJEN",,"T64055",
"01/21/2005","BSWP2005012014","Residential Swimming Pool No Deck","8104 SE ASARO ST, HOBE SOUND FL 33455-6307","DONE","RENEWED-08/15/06","PERMIT RENEWED AUGUST 15, 2006 RJEN",,"T64054",
"01/21/2005","BSWP2005012013","Residential Swimming Pool No Deck","8032 SE ASARO ST, HOBE SOUND FL 33455-6307","DONE","RENEWED-08/08/06 -RENEWED 10/15/07","PERMIT RENEWED AUGUST 8, 2006 RJEN",,"T64053",
"01/21/2005","BSWP2005041078","Residential Swimming Pool No Deck","9948 SE COTTAGE LN, HOBE SOUND FL 33455-6355","COND",,,,"T64051",
"01/10/2005","BSWP2005011749","Residential Swimming Pool No Deck","5551 SW MISTLETOE LN, PALM CITY FL 34990-5299","DONE",,,,"T63243",
"12/27/2004","BSWP2005020258","Residential Swimming Pool No Deck","17741 SE FEDERAL HWY, TEQUESTA FL 33469","EXP",,,,"T62301",
"12/27/2004","BSWP2005020261","Residential Swimming Pool No Deck","17741 SE FEDERAL HWY, TEQUESTA FL 33469","DONE","RENEWED-01/23/07",,,"T62300",
"12/27/2004","BSWP2005021615","Residential Swimming Pool No Deck","1300 SE RANCH RD, JUPITER FL 33478","DONE",,,,"T62299",
"12/22/2004","BSWP2005011012","Residential Swimming Pool No Deck","3023 SW BERRY AVE, PALM CITY FL 34990-3113","DONE","-RENEWED 07/24/07",,,"T62183",
"12/20/2004","BSWP2005011011","Residential Swimming Pool No Deck","2967 SW NEWBERRY CT, PALM CITY FL 34990-3209","DONE","RENEWED-07/27/06","PERMIT RENEWED JULY 25, 2006 RJEN",,"T62027",
"12/15/2004","BSWP2005010914","Residential Swimming Pool No Deck","301 SE HARBOR POINT DR, STUART FL 34996-1375","DONE",,"Permit extended until 11/1/2006",,"T61749",
"12/15/2004","BSWP2005010641","Residential Swimming Pool No Deck","325 SW ST LUCIE ST, STUART FL 34997-6237","DONE",,,,"T61719",
"12/01/2004","BSWP2004120396","Residential Swimming Pool No Deck","11658 SE FLORIDA AVE, HOBE SOUND FL 33455","Closed-Certificate Issued",,,,"T60726",
"12/01/2004","BSWP2004120394","Residential Swimming Pool No Deck","11657 SE FLORIDA AVE, HOBE SOUND FL 33455","COND",,,,"T60724",
"12/01/2004","BSWP2004120712","Residential Swimming Pool No Deck","11651 SE FLORIDA AVE, HOBE SOUND FL 33455","COND",,,,"T60722",
"11/17/2004","BSWP2004120476","Residential Swimming Pool No Deck","3231 SE ST LUCIE BLVD, STUART FL 34997-5427","DONE",,,,"T60134",
"11/12/2004","BSWP2004111156","Residential Swimming Pool No Deck","11669 SE FLORIDA AVE, HOBE SOUND FL 33455","COND",,,,"T59782",
"11/12/2004","BSWP2004111157","Residential Swimming Pool No Deck","11663 SE FLORIDA AVE, HOBE SOUND FL 33455","COND",,,,"T59781",
"11/12/2004","BSWP2004111155","Residential Swimming Pool No Deck","11664 SE FLORIDA AVE, HOBE SOUND FL 33455","Closed-Certificate Issued",,,,"T59780",
"10/27/2004","BSWP2004110568","Residential Swimming Pool No Deck","11681 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,,,"T58921",
"10/26/2004","BSWP2004110566","Residential Swimming Pool No Deck","11675 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,,,"T58820",
"10/26/2004","BSWP2004110567","Residential Swimming Pool No Deck","11682 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,,,"T58819",
"10/26/2004","BSWP2004110569","Residential Swimming Pool No Deck","11676 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,,,"T58818",
"10/20/2004","BSWP2004120477","Residential Swimming Pool No Deck","5685 SE WINGED FOOT DR, STUART FL 34997-8643","DONE",,,,"T58540",
"10/11/2004","BSWP2004100963","Residential Swimming Pool No Deck","2354 SW GOLDEN BEAR WAY, PALM CITY FL 34990-8803","DONE",,"Pool Only",,"T58209",
"09/21/2004","BSWP2004100731","Residential Swimming Pool No Deck","5932 SE MORNING DOVE WAY, HOBE SOUND FL 33455-8020","EXP",,"INSTALL POOL",,"T57802",
"08/31/2004","BSWP2005030627","Residential Swimming Pool No Deck","2221 SW RIVERSIDE DR, PALM CITY FL 34990-2845","DONE","RENEWED-09/20/06","PERMIT RENEWED SEPTEMBER 20, 2006 RJEN",,"T57400",
"08/27/2004","BSWP2004100645","Residential Swimming Pool No Deck","671 NW SUNSET DR, STUART FL 34994-7612","DONE",,,,"T57356",
"08/27/2004","BSWP2004090300","Residential Swimming Pool No Deck","7000 SW GATOR TRL, PALM CITY FL 34990-5566","Closed-Certificate Issued",,"PERMIT REACTIVATED FOR INSPECTIONS",,"T57359",
"08/26/2004","BSWP2004100221","Residential Swimming Pool No Deck","4370 SW CHEROKEE ST, PALM CITY FL 34990-5057","DONE",,"SWIMMING POOL WITH SPA",,"T57294",
"08/13/2004","BSWP2004080490","Residential Swimming Pool No Deck","11688 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,,,"T57030",
"08/13/2004","BSWP2004080491","Residential Swimming Pool No Deck","11694 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,,,"T57028",
"08/13/2004","BSWP2004080492","Residential Swimming Pool No Deck","11693 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,,,"T57026",
"08/13/2004","BSWP2004080493","Residential Swimming Pool No Deck","11687 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,,,"T57025",
"08/10/2004","BSWP2004100218","Residential Swimming Pool No Deck","790 SW PALM COVE DR, PALM CITY FL 34990","DONE",,,,"T56953",
"08/10/2004","BSWP2004090001","Residential Swimming Pool No Deck","886 SW PALM COVE DR, PALM CITY FL 34990","DONE",,,,"T56952",
"08/10/2004","BSWP2004080363","Residential Swimming Pool No Deck","850 SW PALM COVE DR, PALM CITY FL 34990","DONE",,"DECK T56856",,"T56950",
"08/04/2004","BSWP2004080318","Residential Swimming Pool No Deck","11699 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,,,"T56847",
"08/04/2004","BSWP2004080317","Residential Swimming Pool No Deck","11705 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,,,"T56846",
"08/04/2004","BSWP2004080316","Residential Swimming Pool No Deck","11706 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,,,"T56845",
"08/04/2004","BSWP2004080315","Residential Swimming Pool No Deck","11700 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,,,"T56844",
"07/23/2004","BSWP2004080306","Residential Swimming Pool No Deck","9586 SW ADAMS ST, OKEECHOBEE FL 34974-9746","DONE",,"Swimming pool only",,"T56607",
"07/22/2004","BSWP2004080455","Residential Swimming Pool No Deck","7043 SE HARBOR CIR, STUART FL 34996-1923","DONE",,"POOL WITH SPA",,"T56578",
"07/20/2004","BSWP2004090507","Residential Swimming Pool No Deck","2010 SW ASHTON WAY, PALM CITY FL 34990-3209","DONE",,"CONSTRUCT SWIMMING POOL / SPA",,"T56491",
"07/20/2004","BSWP2004080226","Residential Swimming Pool No Deck","778 SW PALM COVE DR, PALM CITY FL 34990","DONE",,"SWIMMING POOL",,"T56489",
"07/13/2004","BSWP2004080228","Residential Swimming Pool No Deck","202 SW PALM COVE DR, PALM CITY FL 34990","DONE",,"pool with paver deck.  See comments for more detail",,"T56263",
"07/13/2004","BSWP2004070568","Residential Swimming Pool No Deck","982 SW PALM COVE DR, PALM CITY FL 34990","DONE",,,,"T56262",
"07/13/2004","BSWP2004070567","Residential Swimming Pool No Deck","742 SW PALM COVE DR, PALM CITY FL 34990","DONE",,,,"T56261",
"07/13/2004","BSWP2004080499","Residential Swimming Pool No Deck","814 SW PALM COVE DR, PALM CITY FL 34990","Closed-Certificate Issued",,,,"T56260",
"07/13/2004","BSWP2004080227","Residential Swimming Pool No Deck","706 SW PALM COVE DR, PALM CITY FL 34990","DONE",,,,"T56259",
"07/13/2004","BSWP2004070392","Residential Swimming Pool No Deck","862 SW PALM COVE DR, PALM CITY FL 34990","DONE",,,,"T56258",
"07/12/2004","BSWP2004070414","Residential Swimming Pool No Deck","11717 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,,,"T56227",
"07/12/2004","BSWP2004070413","Residential Swimming Pool No Deck","11711 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,,,"T56226",
"07/12/2004","BSWP2004070412","Residential Swimming Pool No Deck","11718 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,,,"T56225",
"07/12/2004","BSWP2004070411","Residential Swimming Pool No Deck","11712 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,,,"T56224",
"07/12/2004","BSWP2005011123","Residential Swimming Pool No Deck","1703 SW BOATSWAIN PL, PALM CITY FL 34990-4209","DONE",,,,"T56216",
"07/08/2004","BSWP2004070331","Residential Swimming Pool No Deck","4964 SW SAINT CREEK DR, PALM CITY FL 34990-8814","DONE",,,,"T56167",
"07/07/2004","BSWP2004080556","Residential Swimming Pool No Deck","3058 SW NEWBERRY CT, PALM CITY FL 34990-3209","DONE",,,,"T56125",
"07/02/2004","BSWP2004080033","Residential Swimming Pool No Deck","10802 SE ARIELLE TER, TEQUESTA FL 33469-1614","DONE",,"POOL WITH SPA",,"T56082",
"06/29/2004","BSWP2004070391","Residential Swimming Pool No Deck","282 SW HATTERAS CT, PALM CITY FL 34990-4324","DONE",,,,"T55978",
"06/22/2004","BSWP2004070033","Residential Swimming Pool No Deck","11729 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,"INSPECTION AS PER PPA - PIECO",,"T55821",
"06/22/2004","BSWP2004070032","Residential Swimming Pool No Deck","11723 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,"INSPECTION AS PER PPA - PIECO",,"T55820",
"06/22/2004","BSWP2004070034","Residential Swimming Pool No Deck","11724 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,"INSPECTION AS PER PPA - PIECO",,"T55819",
"06/22/2004","BSWP2004070035","Residential Swimming Pool No Deck","11730 SE FLORIDA AVE, HOBE SOUND FL 33455","DONE",,"INSPECTION AS PER PPA - PIECO",,"T55818",
"06/21/2004","BSWP2004070240","Residential Swimming Pool No Deck","844 SW PEBBLE LN, PALM CITY FL 34990","DONE",,,,"T55806",
"06/21/2004","BSWP2004070239","Residential Swimming Pool No Deck","838 SW PALM COVE DR, PALM CITY FL 34990","Closed-CH 2019-45",,,,"T55805",
"06/21/2004","BSWP2004070238","Residential Swimming Pool No Deck","33 SW PALM COVE DR, PALM CITY FL 34990-4318","DONE",,,,"T55804",
"06/11/2004","BSWP2004070645","Residential Swimming Pool No Deck","2840 SW BEAR PAW TRL, PALM CITY FL 34990-7937","DONE",,"POOL",,"T55651",
"05/27/2004","BSWP2004060273","Residential Swimming Pool No Deck","1541 SW JASMINE TRCE, PALM CITY FL 34990-8516","DONE",,,,"T55424",
"05/20/2004","BSWP2004060115","Residential Swimming Pool No Deck","772 SW PEBBLE LN, PALM CITY FL 34990","Closed-Certificate Issued",,,,"T55268",
"05/17/2004","BSWP2004060332","Residential Swimming Pool No Deck","10879 SE PINE GROVE ST, TEQUESTA FL 33469-8100","DONE",,"pool only",,"T55174",
"05/07/2004","BSWP2004050347","Residential Swimming Pool No Deck","922 SW PALM COVE DR, PALM CITY FL 34990","EXP",,,,"T54992",
"05/05/2004","BSWP2004060116","Residential Swimming Pool No Deck","2305 SW GOLDEN BEAR WAY, PALM CITY FL 34990-8804","DONE",,"SWIMMING POOL",,"T54922",
"04/28/2004","BSWP2004050348","Residential Swimming Pool No Deck","94 SW PALM COVE DR, PALM CITY FL 34990","DONE",,"PERMIT RENEWED 9-25-15 (6 MONTH RENEWAL) SWIMMING POOL",,"T54758",
"04/22/2004","BSWP2004050505","Residential Swimming Pool No Deck","771 SW PEBBLE LN, PALM CITY FL 34990","DONE",,"SWIMMING POOL ONLY",,"T54667",
"04/21/2004","BSWP2004040771","Residential Swimming Pool No Deck","10482 SE BANYAN WAY, TEQUESTA FL 33469-1419","DONE",,"POOL",,"T54647",
"04/13/2004","BSWP2004040741","Residential Swimming Pool No Deck","6968 SE HARBOR CIR, STUART FL 34996-1915","EXP",,"POOL ONLY",,"T54454",
"04/09/2004","BSWP2004050183","Residential Swimming Pool No Deck","4649 SW LONG BAY DR, PALM CITY FL 34990-8811","DONE",,"deck tracking #54882",,"T54431",
"04/06/2004","BSWP2004040641","Residential Swimming Pool No Deck","142 SW PALM COVE DR, PALM CITY FL 34990-4322","DONE",,,,"T54350",
"03/30/2004","BSWP2004040371","Residential Swimming Pool No Deck","8346 SE PINEHAVEN AVE, HOBE SOUND FL 33455-7564","DONE",,,,"T54197",
"03/11/2004","BSWP2004040141","Residential Swimming Pool No Deck","19142 SE OLD TRAIL DR, JUPITER FL 33478","DONE",,"POOL ONLY",,"T53780",
"03/08/2004","BSWP2004050181","Residential Swimming Pool No Deck","8391 SE SANCTUARY DR, HOBE SOUND FL 33455-3962","DONE",,"install inground swimming pool/spa",,"T53704",
"03/03/2004","BSWP2004040140","Residential Swimming Pool No Deck","3597 SE LONG POND TER, JUPITER FL 33478-1802","DONE",,"POOL &  SPA",,"T53630",
"03/03/2004","BSWP2004030333","Residential Swimming Pool No Deck","18166 SE VILLAGE CIR, TEQUESTA FL 33469-1795","DONE",,"POOL ONLY",,"T53618",
"02/27/2004","BSWP2004030280","Residential Swimming Pool No Deck","154 SW PALM COVE DR, PALM CITY FL 34990-4322","DONE",,"POOL ONLY",,"T53567",
"02/19/2004","BSWP2004030489","Residential Swimming Pool No Deck","3801 NE SUGARHILL AVE, JENSEN BEACH FL 34957-3731","DONE",,"POOL ONLY- Permit extended per Bart",,"T53393",
"02/13/2004","BSWP2004020685","Residential Swimming Pool No Deck","946 SW PALM COVE DR, PALM CITY FL 34990","DONE",,"POOL ONLY",,"T53305",
"02/05/2004","BSWP2004030564","Residential Swimming Pool No Deck","12002 SE TIFFANY WAY, TEQUESTA FL 33469-1752","DONE",,"POOL WITH SPA ONLY",,"T53158",
"01/16/2004","BSWP2004020281","Residential Swimming Pool No Deck","5096 SE ORANGE ST, STUART FL 34997-2442","DONE",,"CONSTRUCT POOL ONLY",,"T52717",
"12/02/2003","BSWP2003120253","Residential Swimming Pool No Deck","1296 SE COLONY WAY, JUPITER FL 33478-8301","DONE",,"pool and spa no deck",,"T51535",
"11/20/2003","BSWP2003120308","Residential Swimming Pool No Deck","4480 SE BAYSHORE TER, STUART FL 34997-6902","DONE",,"SWIMMING POOL WITH SPA (DECK PERMIT 2003110135)",,"T51381",
"11/19/2003","BSWP2004040458","Residential Swimming Pool No Deck","4089 SE OLD ST LUCIE BLVD, STUART FL 34996-5122","DONE",,,,"T51353",
"11/19/2003","BSWP2004010305","Residential Swimming Pool No Deck","18769 SE WINDWARD ISLAND LN, JUPITER FL 33458-1109","Closed-CH 2019-45",,"(DECK IS A SEPERATE PERMIT TRACKING #T52525)",,"T51352",
"10/23/2003","BSWP2003110207","Residential Swimming Pool No Deck","2069 NW PINE TREE WAY, STUART FL 34994-8829","DONE",,"SWIMMING POOL",,"T50865",
"10/16/2003","BSWP2003100374","Residential Swimming Pool No Deck","5633 SE FOREST GLADE TRL, HOBE SOUND FL 33455-8301","DONE",,,,"T50667",
"10/10/2003","BSWP2003100641","Residential Swimming Pool No Deck","6972 SE MORNING DOVE WAY, HOBE SOUND FL 33455-8036","DONE",,"INSTALL POOL",,"T50562",
"09/25/2003","BSWP2003100229","Residential Swimming Pool No Deck","3042 SE DOUBLETON DR, STUART FL 34997-5607","DONE",,,,"T50195",
"08/25/2003","BSWP2003090149","Residential Swimming Pool No Deck","8319 SE RIVERS EDGE ST, JUPITER FL 33458-1030","DONE",,,,"T40751",
"08/11/2003","BSWP2003080375","Residential Swimming Pool No Deck","8823 SE OAK GROVE TER, HOBE SOUND FL 33455-3016","DONE",,,,"T40549",
"07/31/2003","BSWP2003080411","Residential Swimming Pool No Deck","8691 SE SOMERSET ISLAND WAY, JUPITER FL 33458-1112","DONE",,"NOTE:  DECK #42185",,"T40379",
"07/21/2003","BSWP2003070729","Residential Swimming Pool No Deck","2128 SE BAY HARBOUR CT, STUART FL 34996-5156","DONE",,"INCLUDES SPA-DECK PERMIT NUMBER IS 2003070375",,"T40171",
"07/11/2003","BSWP2003070418","Residential Swimming Pool No Deck","18974 SE JUPITER RIVER DR, JUPITER FL 33458-1026","DONE",,"POOL ONLY",,"T40071",
"06/30/2003","BSWP2003070087","Residential Swimming Pool No Deck","1654 SE ST LUCIE BLVD, STUART FL 34996-4205","DONE",,,,"T39860",
"06/12/2003","BSWP2003060507","Residential Swimming Pool No Deck","2758 SW BEAUMONT AVE, PALM CITY FL 34990-5409","DONE",,"POOL ONLY - DECK PERMIT 2003050722",,"T39646",
"06/05/2003","BSWP2003060146","Residential Swimming Pool No Deck","10448 SW WHOOPING CRANE WAY, PALM CITY FL 34990-7805","DONE",,,,"T39505",
